Contrast,Dissimilarity,Homogeneity,Energy,Correlation,Entropy,Edge Density,Directional Variance,Fractal Dimension,Lacunarity,High-Frequency Energy,Low-Frequency Energy,LBP Mean,LBP Variance,Mean Red Intensity,Mean Blue Intensity,Color Variability,Feature Cluster Compactness (CNN),Feature Variance (CNN),Dominant Frequency Component,Edge Roughness (Fourier),Asymmetry Index,Border Irregularity,Convex Hull Area Ratio,Vascular Density,Branching Complexity,Compactness Index,Estimated Blood Flow Index,Estimated Oxygen Consumption Index,Predicted Shape Change Over 6 Months,Estimated Malignant Transformation Probability,Histopathological Similarity to Malignant Cases,Histopathological Similarity to Benign Cases,Area,Perimeter,Circularity,Eccentricity,Solidity,Color Variance 1,Color Variance 2,Color Variance 3,Color Variance 4,Color Variance 5,Color Variance 6,Color Variance 7,Color Variance 8,TotalPower,meanpower,freqencyEntropy,highFreqpowerRatio,texture_value,edge_value,Image Name,Error
41.00828046744574,0.4128584678167316,0.948254284656309,0.9202247237842263,0.9863058505510661,399.8453351077492,0.0022222222222222222,0.010921142186291227,-2.08262734429188,133.90694562512152,0.04219855520908729,0.49999999999834127,7.763440740740741,1.19296934648834,10.064548148148148,15.235481481481482,42.51451502928375,0.16377468,0.08596287,3273.0263407433717,447735903.8464893,1.02190540389913,0.14537768140432109,0.08324074074074074,0.001962962962962963,0.19591097393689977,5801.246296831716,0.04378236746550472,9.953255235398759,269.10082626899754,139.52704075219816,0.800229201732141,0.19977079826785904,21042.0,615.8721446990967,0.697133185161537,0.6974210362442008,0.9362402669632925,10.064548148148148,10.935096296296296,15.235481481481482,35.077514326286604,37.89961177504927,52.347965331856464,0.9210666418075562,0.9210666418075562,118072538460000.0,437305698.0,4.710543240198354,30.323942211520713,9.161814281358021,0.0030138694277872476,ISIC_002,
11.32318308291597,0.1073938044889631,0.9906955721695234,0.9868708289944113,0.9704072901746538,63.06621893458332,0.0008444444444444444,0.0024390193867380957,-2.090340339147694,122.94964343954514,0.09055060853792272,0.4999999999880795,7.957477777777778,0.20642519395061712,1.4195888888888888,2.0080037037037037,14.838477832367907,0.12379903,0.044476926,1786.8762105701455,235475159.841841,1.840756237408957,0.06135449930555554,0.012748148148148147,0.0006925925925925926,0.06921129080932781,807.2222788674752,0.006092156862745098,8.137656111664615,34.38040879500001,21.25903245333231,0.7814256467373185,0.2185743532626815,3381.0,222.79393637180328,0.85594981272312,0.5459077324588301,0.9822777454968041,1.4195888888888888,1.5337851851851851,2.0080037037037037,12.769138170197138,13.643294080867081,17.63961993631624,0.9871259331703186,0.9871259331703186,14099999670000.002,52222221.00000001,6.56527790847813,11.770752594053231,1.7739015769410145,0.0009126992474665559,ISIC_002,
41.60739009460211,0.5218030050083473,0.9296224648255479,0.8973801328687895,0.9845322090737338,511.5456536357594,0.0025185185185185185,0.012894621653265255,-2.086925598104502,111.09176651368405,0.05169565574351563,0.4999999999984681,7.703888888888889,1.5816070987654316,11.900659259259259,15.065674074074074,39.13749757795772,0.13289352,0.08037944,3286.5926862544043,442007338.4846942,1.3484755458659774,0.1633542172839506,0.10481851851851852,0.002022222222222222,0.20181328395061726,6281.54783477236,0.047407233115468406,10.202519771077675,241.73479519964437,125.96865748536102,0.8032528452740597,0.1967471547259403,27183.0,661.4945105314255,0.7806471169443734,0.6786215598903131,0.960496095544327,11.900659259259259,11.603970370370371,15.065674074074074,36.23391492349237,35.25394768240161,45.07916170750949,0.8983036875724792,0.8983036875724792,108556209720000.03,402060036.0000001,4.604184022620237,28.870005039446713,10.574977383689987,0.003549440357026051,ISIC_002,
138.6141420886663,1.6453273975143758,0.7083944830350843,0.48910649946760654,0.9842637631169242,2498.104489446695,0.00725925925925926,0.03351709729553898,-2.091292819025755,68.87979432683181,0.02976979839252825,0.4999999999997104,6.54465925925926,5.296457402414265,59.93948148148148,98.26585925925926,78.35873460878034,0.14171828,0.07301608,6055.889794001179,823003957.7090646,1.1175917869386742,0.47074267984876556,0.5609981481481482,0.006362962962962963,0.6322475665294925,33221.234859404365,0.250722730573711,11.801295259432122,792.6806122775305,402.2409537684813,0.8056169402648494,0.19438305973515058,135078.0,1679.3910393714905,0.6018535444436933,0.5017399765666105,0.9330169814644053,59.93948148148148,59.28552222222222,98.26585925925926,62.46186176022513,62.761821545642285,97.89522422592432,0.49183332920074463,0.49183332920074463,619021268280000.2,2292671364.000001,3.107449335180925,44.88792297957484,46.60944763105623,0.011900035697664837,ISIC_002,
68.332680393248,1.2157595993322206,0.7820801127416976,0.6413041449682285,0.985086546897029,1771.7144370562278,0.007196296296296296,0.032088970883491295,-2.081183338776196,68.17503654586686,0.046814993955548126,0.49999999999944844,6.962903703703704,4.345401642578875,35.18132222222222,47.447544444444446,54.47017437087124,0.120096564,0.067729905,4652.611546826116,621313382.8635794,1.8656626837613794,0.5745180414783952,0.44552037037037034,0.006296296296296296,0.6256652949245542,17446.54941295556,0.13167019607843136,11.433493651098743,412.02687772086676,211.73018568598275,0.7949497800025229,0.20505021999747708,93981.5,1372.2955844402313,0.6271290294461419,0.9093392041813235,0.9358004162144401,35.18132222222222,30.073185185185185,47.447544444444446,50.07764083047978,43.39484454199972,65.95940544704527,0.6433703899383545,0.6433703899383545,249054048810000.06,922422403.0000002,3.8656670196786775,30.091206256271388,35.49887898513032,0.009459059219535972,ISIC_003,
44.43078464106844,0.6971099981450566,0.8989929031017919,0.852405277703696,0.9836808641203323,730.8136089236791,0.0038370370370370372,0.016924795436065506,-2.0963100548053135,94.57354507839771,0.05375195377996892,0.49999999999871164,7.563944444444444,2.178725922839506,11.801107407407407,27.723233333333333,47.91771420251342,0.06819335,0.033652186,3307.4955425888807,449559360.9427283,2.0177555013762136,0.3048967982222222,0.14775740740740742,0.003362962962962963,0.33516534430727024,7468.868663360826,0.056368017429193895,10.528821189961922,244.68937659297777,127.60909889146984,0.7948868711767224,0.2051131288232776,39207.0,769.2102384567261,0.8326900290354308,0.5277521244745463,0.9827670480893356,11.801107407407407,13.097822222222222,27.723233333333333,30.937983742236163,34.20241925164521,67.86008850071107,0.8535555601119995,0.8535555601119995,114160877280000.06,422818064.00000024,4.617925081641946,28.21748590086886,15.269689955432096,0.004495252923677484,ISIC_002,
44.967701725097385,0.47490261547022816,0.9456387628145088,0.9155046062784369,0.9826984656522781,423.3226282314944,0.0035074074074074074,0.012367020849242405,-2.0855024173448924,122.20011958963542,0.06000359967142528,0.49999999999825595,7.751725925925926,1.2785673915500677,8.935474074074074,15.051733333333333,39.997141837763756,0.14667886,0.058517564,3714.3179458359778,497216532.4178558,1.576131664276187,0.2363554165895062,0.10880740740740741,0.0029518518518518518,0.29431384224965706,5517.405508490918,0.0416402033405955,10.000227184342423,233.5592963032495,121.77976174379597,0.7827361481761101,0.21726385182388985,21393.0,645.896532535553,0.6444001740802274,0.7433618100207142,0.9494075356144321,8.935474074074074,10.613362962962963,15.051733333333333,31.384424057880377,35.88010880835552,50.06970568470599,0.9164888858795166,0.9164888858795166,102810791160000.06,380780708.00000024,5.0870792672225695,19.895802658884843,9.531749262537721,0.004000793915044378,ISIC_002,
96.07243925060284,1.353314783899091,0.7415147031667708,0.5621608330366342,0.987513056336754,2134.1482735080313,0.005577777777777778,0.0326911835242777,-2.0800100131048627,77.19241029086083,0.03360780319428455,0.4999999999996282,6.7165888888888885,4.915541105061729,41.9248037037037,69.99723703703704,68.33471516034403,0.13596764,0.08741677,5449.73691410626,747142860.507544,1.3916109027760375,0.37329123762654315,0.47003703703703703,0.004796296296296296,0.47732918381344297,25879.958681033546,0.19531766158315178,11.618040874957126,692.0361851119975,351.82711299347733,0.777423890850218,0.222576109149782,117021.0,1496.7047502994537,0.6564496105067484,0.660325758400392,0.922078638405169,41.9248037037037,49.890040740740744,69.99723703703704,56.00820767528549,62.00539177337868,81.293972714858,0.5642185211181641,0.5642185211181641,461113165529999.94,1707826538.9999998,3.6315587796755597,46.18851829387529,41.97580246879286,0.010556004981329655,ISIC_003,
66.28347245409014,0.7817621962530144,0.8645277238453866,0.689583924478902,0.990481319375788,1514.0527900942016,0.005003703703703704,0.029175305168975263,-2.0630729905633483,89.20004535720943,0.02515360811675955,0.4999999999995251,7.195718518518518,3.2393238911385462,33.67165925925926,53.098977777777776,65.01720719131134,0.14175186,0.083006546,4339.0771166908235,599932123.9652513,1.299783285620966,0.324453060728395,0.32810925925925927,0.004262962962962963,0.4244790109739366,20263.196964717787,0.1529276107480029,11.323324186576817,626.128776512701,318.7260503496389,0.7966265336778545,0.20337346632214548,81100.5,1146.413337469101,0.7754448850922491,0.5728175182100526,0.9724630382387855,33.67165925925926,38.96363703703704,53.098977777777776,51.97079015554139,58.828805144919,79.48695376096872,0.6912962794303894,0.6912962794303894,364443385320000.06,1349790316.0000002,3.360429899901773,56.827337322595405,30.02493821871056,0.006142471922062771,ISIC_003,
39.01293266555371,0.49526247449452804,0.9204558684166377,0.8463194107345201,0.9940724624042939,757.6512324936725,0.0028814814814814814,0.0178298957654758,-2.0770729375808603,135.33387092496108,0.024314310217976004,0.49999999999923744,7.6024,1.960736462222223,24.864225925925926,28.64765925925926,60.584667351248,0.12946509,0.080259636,3423.7391457422978,477819478.7402378,0.9132779179879529,0.1918563954043211,0.15378703703703703,0.0025481481481481483,0.2541655089163237,12617.849644573767,0.0952276978939724,10.624949109995754,591.5377635646198,301.0813563373078,0.7963551359472829,0.2036448640527171,40876.0,788.2396750450134,0.8267261463752962,0.6614073074051882,0.9844301282437233,24.864225925925926,23.132274074074076,28.64765925925926,58.745016988116824,54.61691435072359,67.53969376416983,0.8473296165466309,0.8473296165466309,282559529250000.2,1046516775.0000007,3.5697676013737114,73.32251535858092,14.280549315994515,0.0035840724370247742,ISIC_002,
